ano;mês;dia ;hora;velo;dire;prec;Rajada;;;;;;;;;
2007;1;20;6;1,6;343;0;5,4;;;;;;;;;
2007;1;20;7;2,7;12;0;5,3;;;;;;;;;
2007;1;20;8;2,6;1;0;7,3;;;;;;;;;
2007;1;20;9;2,8;11;0;6,7;;;;;;;;;
2007;1;20;10;2,9;19;0;6,9;;;;;;;;;
2007;1;20;11;3,5;38;0;7;;;;;;;;;
2007;1;20;12;2,7;31;0;7,4;;;;;;;;;
2007;1;20;13;3,4;48;0;7,1;;;;;;;;;
2007;1;20;14;3,7;52;0;8,2;;;;;;;;;
2007;1;20;15;3,9;40;0;9,1;;;;;;;;;
2007;1;20;16;4,2;34;0;11;;;;;;;;;
2007;1;20;17;3,8;37;0;9,1;;;;;;;;;
2007;1;20;18;3;21;0;9,9;;;;;;;;;
2007;1;20;19;3,1;30;0;7,5;;;;;;;;;
2007;1;20;20;3,4;16;0;7,2;;;;;;;;;
2007;1;20;21;4,3;16;0;9,7;;;;;;;;;
2007;1;20;22;3,3;348;0;8,8;;;;;;;;;
2007;1;20;23;2,9;356;0;9,4;;;;;;;;;
2007;1;21;0;1,1;315;0;6,5;;;;;;;;;
2007;1;21;1;1,6;355;0;4,1;;;;;;;;;
2007;1;21;2;1,3;340;0;4,2;;;;;;;;;
2007;1;21;3;2,7;11;0;6,7;;;;;;;;;
2007;1;21;4;2;357;0;6,7;;;;;;;;;
2007;1;21;5;2;6;0;4,2;;;;;;;;;
2007;1;21;6;2,2;12;0;4,6;;;;;;;;;
2007;1;21;7;2,4;358;0;5,3;;;;;;;;;
2007;1;21;8;3,3;24;0;6,4;;;;;;;;;
2007;1;21;9;3,7;17;0;7,6;;;;;;;;;
2007;1;21;10;3,4;11;0;7,5;;;;;;;;;
2007;1;21;11;3,9;17;0;7,4;;;;;;;;;
2007;1;21;12;4,1;27;0;7,2;;;;;;;;;
2007;1;21;13;3;53;0;7,7;;;;;;;;;
2007;1;21;14;3,3;57;0;7,3;;;;;;;;;
2007;1;21;15;2,6;226;12,2;6,1;;;;;;;;;
2007;1;21;16;1,1;237;5,2;6,2;;;;;;;;;
2007;1;21;17;1,3;69;0;3,4;;;;;;;;;
2007;1;21;18;0,6;134;0;3,4;;;;;;;;;
2007;1;21;19;0,8;135;0;2,1;;;;;;;;;
2007;1;21;20;0,2;172;0;1,8;;;;;;;;;
2007;1;21;21;1,3;108;0;2,6;;;;;;;;;
2007;1;21;22;0,2;274;0;2,5;;;;;;;;;
2007;1;21;23;0,2;291;0;1,1;;;;;;;;;
2007;1;22;0;0,2;159;0;0,5;;;;;;;;;
2007;1;22;1;1,9;183;0;4,7;;;;;;;;;
2007;1;22;2;2,4;198;0;7,1;;;;;;;;;
2007;1;22;3;1,7;197;0;6,2;;;;;;;;;
2007;1;22;4;0,4;146;0;3,4;;;;;;;;;
2007;1;22;5;0,3;218;0;1,3;;;;;;;;;
2007;1;22;6;3,1;191;0;7,1;;;;;;;;;
2007;1;22;7;3,4;194;0;9,1;;;;;;;;;
2007;1;22;8;3,5;188;0;7,9;;;;;;;;;
2007;1;22;9;2,7;197;0;7,6;;;;;;;;;
2007;1;22;10;3,4;192;0;9,1;;;;;;;;;
2007;1;22;11;2,7;224;0;9,5;;;;;;;;;
2007;1;22;12;2,7;180;0;9,3;;;;;;;;;
2007;1;22;13;2,3;157;0;8;;;;;;;;;
2007;1;22;14;2,2;172;0;7,6;;;;;;;;;
2007;1;22;15;2,9;178;0;7,1;;;;;;;;;
2007;1;22;16;3,5;185;0;9,2;;;;;;;;;
2007;1;22;17;2,8;190;0;9,2;;;;;;;;;
2007;1;22;18;1,9;210;0;7,8;;;;;;;;;
2007;1;22;19;1,7;214;0;6,1;;;;;;;;;
2007;1;22;20;1,4;231;0;4,9;;;;;;;;;
2007;1;22;21;2,4;208;0;9,3;;;;;;;;;
2007;1;22;22;1;199;0;7,1;;;;;;;;;
2007;1;22;23;2,1;223;0;4,5;;;;;;;;;
2007;1;23;0;1,4;212;0;4,7;;;;;;;;;
2007;1;23;1;1,4;214;0;4,3;;;;;;;;;
2007;1;23;2;1,5;223;0;3,3;;;;;;;;;
2007;1;23;3;1;241;0;4,2;;;;;;;;;
2007;1;23;4;1,2;188;0;3,4;;;;;;;;;
2007;1;23;5;1,6;213;0;3,4;;;;;;;;;
2007;1;23;6;2,8;200;0;6,4;;;;;;;;;
2007;1;23;7;2,1;197;0;6,4;;;;;;;;;
2007;1;23;8;3,1;199;0;6,3;;;;;;;;;
2007;1;23;9;2,5;169;0;6,9;;;;;;;;;
2007;1;23;10;2,5;196;0;5,5;;;;;;;;;
2007;1;23;11;2,6;156;0;6,3;;;;;;;;;
2007;1;23;12;3;163;0;6,4;;;;;;;;;
2007;1;23;13;2,2;183;0;8;;;;;;;;;
2007;1;23;14;2,3;174;0;6,7;;;;;;;;;
2007;1;23;15;2,2;183;0;6,7;;;;;;;;;
2007;1;23;16;1,7;172;0;5,4;;;;;;;;;
2007;1;23;17;2,2;173;0;6,1;;;;;;;;;
2007;1;23;18;1,7;207;0;5,5;;;;;;;;;
2007;1;23;19;0,8;163;0;4;;;;;;;;;
2007;1;23;20;0,9;194;0;3,6;;;;;;;;;
2007;1;23;21;2,1;189;0;4,6;;;;;;;;;
2007;1;23;22;0,9;164;0,2;4,6;;;;;;;;;
2007;1;23;23;1,5;188;0;3,1;;;;;;;;;
2007;1;24;0;0,8;214;0;3,6;;;;;;;;;
2007;1;24;1;0,9;209;0;2,6;;;;;;;;;
2007;1;24;2;1,1;210;0;2,5;;;;;;;;;
2007;1;24;3;0,7;170;0;2;;;;;;;;;
2007;1;24;4;0,5;305;0;1;;;;;;;;;
2007;1;24;5;0,8;310;0;2,1;;;;;;;;;
2007;1;24;6;0,4;285;0;1,7;;;;;;;;;
2007;1;24;7;1,6;182;0;2,9;;;;;;;;;
2007;1;24;8;2,1;130;0;3,8;;;;;;;;;
2007;1;24;9;2,1;121;0;4,2;;;;;;;;;
2007;1;24;10;2,2;123;0;4,6;;;;;;;;;
2007;1;24;11;2,6;111;0;5,7;;;;;;;;;
2007;1;24;12;1,9;121;0;5,7;;;;;;;;;
2007;1;24;13;2;121;0;4,4;;;;;;;;;
2007;1;24;14;1,7;153;0,2;4,1;;;;;;;;;
2007;1;24;15;1,1;130;0;3,4;;;;;;;;;
2007;1;24;16;1,6;94;0;2,8;;;;;;;;;
2007;1;24;17;0,5;131;0;2,6;;;;;;;;;
2007;1;24;18;0,7;243;0;1,3;;;;;;;;;
2007;1;24;19;0,3;163;0;1,1;;;;;;;;;
2007;1;24;20;0,5;296;0,6;1,1;;;;;;;;;
2007;1;24;21;0,6;289;0;1,4;;;;;;;;;
2007;1;24;22;0,6;314;0;1,3;;;;;;;;;
2007;1;24;23;0,2;;0;0,9;;;;;;;;;
2007;1;25;0;1;323;0;2;;;;;;;;;
2007;1;25;1;0,8;311;0;2,8;;;;;;;;;
2007;1;25;2;1;312;0,2;1,9;;;;;;;;;
2007;1;25;3;0,7;337;0;1,8;;;;;;;;;
2007;1;25;4;0,4;258;0;1,5;;;;;;;;;
2007;1;25;5;0,6;263;0;1;;;;;;;;;
2007;1;25;6;0,7;328;0;1,3;;;;;;;;;
2007;1;25;7;0,9;350;0;1,8;;;;;;;;;
2007;1;25;8;2,2;9;0;4,9;;;;;;;;;
2007;1;25;9;1,1;320;0;4,1;;;;;;;;;
2007;1;25;10;2,4;23;0;5,6;;;;;;;;;
2007;1;25;11;4;39;0;7,4;;;;;;;;;
2007;1;25;12;3,4;18;0;7,4;;;;;;;;;
2007;1;25;13;2,8;51;0;6,7;;;;;;;;;
2007;1;25;14;2,9;59;0;7;;;;;;;;;
2007;1;25;15;3;44;0;6,4;;;;;;;;;
2007;1;25;16;1,2;62;0;6,2;;;;;;;;;
2007;1;25;17;2,3;61;0;4,4;;;;;;;;;
2007;1;25;18;1,8;43;0;4,4;;;;;;;;;
2007;1;25;19;2,1;28;0;4,6;;;;;;;;;
2007;1;25;20;2,3;18;0;4,6;;;;;;;;;
2007;1;25;21;1,8;31;0;4,9;;;;;;;;;
2007;1;25;22;1,9;2;0;5,6;;;;;;;;;
2007;1;25;23;2;18;0;4,8;;;;;;;;;
2007;1;26;0;1,5;337;0;5;;;;;;;;;
2007;1;26;1;1,8;17;0;4;;;;;;;;;
2007;1;26;2;1,9;36;0;5,4;;;;;;;;;
2007;1;26;3;2,4;360;0;6,6;;;;;;;;;
2007;1;26;4;1,8;321;0;6,9;;;;;;;;;
2007;1;26;5;2,2;338;0;4,6;;;;;;;;;
2007;1;26;6;1,2;349;0;4,4;;;;;;;;;
2007;1;26;7;1,5;9;0;3,2;;;;;;;;;
2007;1;26;8;2,7;340;0;6,3;;;;;;;;;
2007;1;26;9;2,5;5;0;5,8;;;;;;;;;
2007;1;26;10;3,7;11;0;7,2;;;;;;;;;
2007;1;26;11;3,5;1;0;7,2;;;;;;;;;
2007;1;26;12;3,9;48;0;8,4;;;;;;;;;
2007;1;26;13;4,2;49;0;9;;;;;;;;;
2007;1;26;14;4,3;44;0;9,1;;;;;;;;;
2007;1;26;15;4,1;42;0;10,5;;;;;;;;;
2007;1;26;16;3,6;42;0;8,6;;;;;;;;;
2007;1;26;17;2,7;22;0;7,8;;;;;;;;;
2007;1;26;18;3,6;30;0;6,8;;;;;;;;;
2007;1;26;19;3,1;33;0;8,9;;;;;;;;;
2007;1;26;20;2,5;27;0;6,5;;;;;;;;;
2007;1;26;21;3,2;30;0;7,4;;;;;;;;;
2007;1;26;22;2,7;23;0;8,4;;;;;;;;;
2007;1;26;23;3,1;15;0;8;;;;;;;;;
2007;1;27;0;3,5;16;0;8,7;;;;;;;;;
2007;1;27;1;2,9;18;0;8;;;;;;;;;
2007;1;27;2;1,2;349;0;6;;;;;;;;;
2007;1;27;3;1,5;339;0;3,8;;;;;;;;;
2007;1;27;4;1,2;345;0;3,5;;;;;;;;;
2007;1;27;5;1,2;9;0;3,5;;;;;;;;;
2007;1;27;6;3,2;328;0;6,4;;;;;;;;;
2007;1;27;7;3,1;337;0;7,8;;;;;;;;;
2007;1;27;8;2,5;1;0;7,1;;;;;;;;;
2007;1;27;9;3,3;16;0;8,6;;;;;;;;;
2007;1;27;10;3,4;15;0;8,3;;;;;;;;;
2007;1;27;11;4;13;0;8,3;;;;;;;;;
2007;1;27;12;3,8;32;0;8,3;;;;;;;;;
2007;1;27;13;4,1;49;0;9,1;;;;;;;;;
2007;1;27;14;4,5;37;0;10,6;;;;;;;;;
2007;1;27;15;4,1;48;0;10,6;;;;;;;;;
2007;1;27;16;4,2;35;0;11;;;;;;;;;
2007;1;27;17;4;24;0;9,8;;;;;;;;;
2007;1;27;18;3,8;23;0;8,9;;;;;;;;;
2007;1;27;19;3,1;19;0;7,9;;;;;;;;;
2007;1;27;20;2,9;25;0;7,4;;;;;;;;;
2007;1;27;21;2,6;17;0;7,2;;;;;;;;;
2007;1;27;22;2,9;11;0;8,1;;;;;;;;;
2007;1;27;23;2,4;357;0;7;;;;;;;;;
2007;1;28;0;2,5;359;0;6,1;;;;;;;;;
2007;1;28;1;1;322;0;5,4;;;;;;;;;
2007;1;28;2;1,4;340;0;2,7;;;;;;;;;
2007;1;28;3;3,4;20;0;6,2;;;;;;;;;
2007;1;28;4;2,8;12;0;6,2;;;;;;;;;
2007;1;28;5;2,8;11;0;6,1;;;;;;;;;
2007;1;28;6;1,8;344;0;6,6;;;;;;;;;
2007;1;28;7;2,1;28;0;4,5;;;;;;;;;
2007;1;28;8;2,9;9;0;6,4;;;;;;;;;
2007;1;28;9;2,6;356;0;6,1;;;;;;;;;
2007;1;28;10;3,3;6;0;5,9;;;;;;;;;
2007;1;28;11;3,4;10;0;7,6;;;;;;;;;
2007;1;28;12;3,6;17;0;7,6;;;;;;;;;
2007;1;28;13;4,3;49;0;8,1;;;;;;;;;
2007;1;28;14;4,5;32;0;10,6;;;;;;;;;
2007;1;28;15;4,3;28;0;13,2;;;;;;;;;
2007;1;28;16;3,5;26;0;10,6;;;;;;;;;
2007;1;28;17;3,3;28;0;7,9;;;;;;;;;
2007;1;28;18;4,7;21;0;9,1;;;;;;;;;
2007;1;28;19;3,1;5;0;9,1;;;;;;;;;
2007;1;28;20;4,5;14;0;9,6;;;;;;;;;
2007;1;28;21;2,1;350;0;9,6;;;;;;;;;
2007;1;28;22;2,6;1;0;7,3;;;;;;;;;
2007;1;28;23;2,4;13;0;7,4;;;;;;;;;
2007;1;29;0;2,5;349;0;6,4;;;;;;;;;
2007;1;29;1;2,3;353;0;7,2;;;;;;;;;
2007;1;29;2;2,9;11;0;6,1;;;;;;;;;
2007;1;29;3;3,8;2;0;8,1;;;;;;;;;
2007;1;29;4;4,1;358;0;9,9;;;;;;;;;
2007;1;29;5;2,9;4;0;8,3;;;;;;;;;
2007;1;29;6;3,2;14;0;7,5;;;;;;;;;
2007;1;29;7;3,5;2;0;8,9;;;;;;;;;
2007;1;29;8;3,3;353;0;8,9;;;;;;;;;
2007;1;29;9;3,2;344;0;8,4;;;;;;;;;
2007;1;29;10;3,6;2;0;7,7;;;;;;;;;
2007;1;29;11;3;4;0;7;;;;;;;;;
2007;1;29;12;3,8;9;0;9,1;;;;;;;;;
2007;1;29;13;3,5;57;0;8,7;;;;;;;;;
2007;1;29;14;4,1;52;0;10,1;;;;;;;;;
2007;1;29;15;5,5;30;0;12;;;;;;;;;
2007;1;29;16;5,3;36;0;12;;;;;;;;;
2007;1;29;17;4,1;30;0;11,5;;;;;;;;;
2007;1;29;18;2,9;44;0;9,1;;;;;;;;;
2007;1;29;19;2,2;355;0;6,5;;;;;;;;;
2007;1;29;20;1,9;7;0;5,8;;;;;;;;;
2007;1;29;21;3,6;16;0;8,8;;;;;;;;;
2007;1;29;22;3,2;24;0;6,9;;;;;;;;;
2007;1;29;23;3,1;22;0;7,8;;;;;;;;;
2007;1;30;0;2,2;5;0;6,8;;;;;;;;;
2007;1;30;1;2,2;356;0;5,5;;;;;;;;;
2007;1;30;2;1,5;25;0;4,4;;;;;;;;;
2007;1;30;3;3;30;0;5,8;;;;;;;;;
2007;1;30;4;3,6;18;0;7,1;;;;;;;;;
2007;1;30;5;3;13;0;7,9;;;;;;;;;
2007;1;30;6;1,9;355;0;7,6;;;;;;;;;
2007;1;30;7;2,6;2;0;7,7;;;;;;;;;
2007;1;30;8;3,2;3;0;8,1;;;;;;;;;
2007;1;30;9;4;17;0;7,3;;;;;;;;;
2007;1;30;10;3,1;335;0;8,5;;;;;;;;;
2007;1;30;11;3,9;359;0;8,2;;;;;;;;;
2007;1;30;12;3,7;342;0;8,4;;;;;;;;;
2007;1;30;13;3,9;350;0;8,1;;;;;;;;;
2007;1;30;14;3,6;49;0;8,1;;;;;;;;;
2007;1;30;15;4,1;40;0;9,5;;;;;;;;;
2007;1;30;16;4,6;33;0;8,4;;;;;;;;;
2007;1;30;17;4,3;27;0;8,7;;;;;;;;;
2007;1;30;18;1,8;32;0;8,7;;;;;;;;;
2007;1;30;19;1,1;281;0;4,1;;;;;;;;;
2007;1;30;20;1,7;93;0;4,1;;;;;;;;;
2007;1;30;21;1,7;142;0;4,1;;;;;;;;;
2007;1;30;22;0,8;93;0;3,5;;;;;;;;;
2007;1;30;23;1,4;94;0;2,3;;;;;;;;;
2007;1;31;0;0,5;295;0;3,3;;;;;;;;;
2007;1;31;1;0,8;330;0;1,6;;;;;;;;;
2007;1;31;2;0,7;237;0;1,2;;;;;;;;;
2007;1;31;3;0,6;235;0;1,3;;;;;;;;;
2007;1;31;4;1,1;65;0;3,2;;;;;;;;;
2007;1;31;5;0,6;335;0;2;;;;;;;;;
2007;1;31;6;0,8;343;0;1,7;;;;;;;;;
2007;1;31;7;1;59;0;3,1;;;;;;;;;
2007;1;31;8;1,6;115;0;2,8;;;;;;;;;
2007;1;31;9;1,9;126;0;4,3;;;;;;;;;
2007;1;31;10;2,5;108;0;5,2;;;;;;;;;
2007;1;31;11;3,2;115;0;6,5;;;;;;;;;
2007;1;31;12;3,7;124;0;6,5;;;;;;;;;
2007;1;31;13;2,7;123;0;6,5;;;;;;;;;
2007;1;31;14;1,4;119;0;5,2;;;;;;;;;
2007;1;31;15;1,3;102;1,6;2,8;;;;;;;;;
2007;1;31;16;1,4;159;0;2,8;;;;;;;;;
2007;1;31;17;1,8;158;0;3,5;;;;;;;;;
2007;1;31;18;1,7;175;0;4,1;;;;;;;;;
2007;1;31;19;0,9;172;0;3,9;;;;;;;;;
2007;1;31;20;0,7;218;0,2;2,3;;;;;;;;;
2007;1;31;21;0,9;287;0;1,5;;;;;;;;;
2007;1;31;22;1,1;236;21,4;4,3;;;;;;;;;
2007;1;31;23;0,8;206;5,6;3,3;;;;;;;;;
2007;2;01;0;0,6;197;1,2;2,3;;;;;;;;;
2007;2;01;1;1,3;207;0,2;2,8;;;;;;;;;
2007;2;01;2;0,5;107;0,2;2,8;;;;;;;;;
2007;2;01;3;1,3;161;0;2,5;;;;;;;;;
2007;2;01;4;0,7;139;0;2,5;;;;;;;;;
2007;2;01;5;0,6;15;0;1,3;;;;;;;;;
2007;2;01;6;1,3;56;0;2,2;;;;;;;;;
2007;2;01;7;0,5;50;0;2,2;;;;;;;;;
2007;2;01;8;0,9;117;0;2,3;;;;;;;;;
2007;2;01;9;1,1;39;0;2,1;;;;;;;;;
2007;2;01;10;1,7;120;0;4;;;;;;;;;
2007;2;01;11;1,8;113;0;4,4;;;;;;;;;
2007;2;01;12;1,8;98;0;4,1;;;;;;;;;
2007;2;01;13;2,3;44;0;5,6;;;;;;;;;
2007;2;01;14;3,9;40;0;8,1;;;;;;;;;
2007;2;01;15;3,2;63;0;7,6;;;;;;;;;
2007;2;01;16;1,7;12;0;6,5;;;;;;;;;
2007;2;01;17;1,4;117;0;3,5;;;;;;;;;
2007;2;01;18;1,2;156;0;4,5;;;;;;;;;
2007;2;01;19;0,8;68;0;3,5;;;;;;;;;
2007;2;01;20;2,2;61;0;5,3;;;;;;;;;
2007;2;01;21;1,2;38;0;5,3;;;;;;;;;
2007;2;01;22;2,3;19;0;4,8;;;;;;;;;
2007;2;01;23;2,3;28;0;6,2;;;;;;;;;
2007;2;02;0;1,2;355;0;5,7;;;;;;;;;
2007;2;02;1;1,7;354;0;4,6;;;;;;;;;
2007;2;02;2;1,7;326;0;5,3;;;;;;;;;
2007;2;02;3;2,2;337;0;3,7;;;;;;;;;
2007;2;02;4;1,4;3;0;3,7;;;;;;;;;
2007;2;02;5;1,1;331;0;2,8;;;;;;;;;
2007;2;02;6;1,3;358;0;2,8;;;;;;;;;
2007;2;02;7;1,8;343;0;4;;;;;;;;;
2007;2;02;8;2,1;333;0;4,3;;;;;;;;;
2007;2;02;9;2,3;325;0;5,2;;;;;;;;;
2007;2;02;10;2,3;339;0;5,1;;;;;;;;;
2007;2;02;11;2,3;353;0;5,7;;;;;;;;;
2007;2;02;12;2,9;359;0;6,3;;;;;;;;;
2007;2;02;13;3,6;69;0;7,7;;;;;;;;;
2007;2;02;14;3,3;63;0;8,1;;;;;;;;;
2007;2;02;15;2,6;72;0;6,9;;;;;;;;;
2007;2;02;16;1,7;91;0,2;6,8;;;;;;;;;
2007;2;02;17;1,9;347;0,2;4,6;;;;;;;;;
2007;2;02;18;3,7;63;6;9,2;;;;;;;;;
2007;2;02;19;1,3;308;1,8;7,8;;;;;;;;;
2007;2;02;20;1,2;328;0;3,8;;;;;;;;;
2007;2;02;21;1;291;0;2,8;;;;;;;;;
2007;2;02;22;1,4;285;0;2,8;;;;;;;;;
2007;2;02;23;1;285;0;2,5;;;;;;;;;
2007;2;03;0;1,2;349;0;2,2;;;;;;;;;
2007;2;03;1;0,5;301;0;2,2;;;;;;;;;
2007;2;03;2;0,7;319;0;1,7;;;;;;;;;
2007;2;03;3;0,8;201;0;2,2;;;;;;;;;
2007;2;03;4;0,6;21;0,2;2,3;;;;;;;;;
2007;2;03;5;0,5;282;0;1,1;;;;;;;;;
2007;2;03;6;0,4;249;0;1,5;;;;;;;;;
2007;2;03;7;1,2;172;0;3,8;;;;;;;;;
2007;2;03;8;2,3;116;0;4,1;;;;;;;;;
2007;2;03;9;2,8;99;0;5,4;;;;;;;;;
2007;2;03;10;2,4;145;0,8;5,5;;;;;;;;;
2007;2;03;11;1,5;163;2,4;5,4;;;;;;;;;
2007;2;03;12;0,9;213;0,4;3,3;;;;;;;;;
2007;2;03;13;1;164;1,8;2,3;;;;;;;;;
2007;2;03;14;1,4;235;1,6;3,4;;;;;;;;;
2007;2;03;15;1;217;2,4;3,7;;;;;;;;;
2007;2;03;16;0,9;254;2;3,1;;;;;;;;;
2007;2;03;17;1,6;295;0,4;3;;;;;;;;;
2007;2;03;18;0,5;255;0;3;;;;;;;;;
2007;2;03;19;1,5;217;0;3,4;;;;;;;;;
2007;2;03;20;0,9;216;0;4,5;;;;;;;;;
2007;2;03;21;1,1;246;0;3,7;;;;;;;;;
2007;2;03;22;1,1;255;0;3,1;;;;;;;;;
2007;2;03;23;1;313;0;2,6;;;;;;;;;
2007;2;04;0;0,8;323;0;2,1;;;;;;;;;
2007;2;04;1;0,7;293;0;2,3;;;;;;;;;
2007;2;04;2;0,4;307;0;1,9;;;;;;;;;
2007;2;04;3;1,7;310;0;3,3;;;;;;;;;
2007;2;04;4;0,6;342;0;3,3;;;;;;;;;
2007;2;04;5;1,1;328;0;2,6;;;;;;;;;
2007;2;04;6;1;314;0;2,4;;;;;;;;;
2007;2;04;7;1,5;291;0;3;;;;;;;;;
2007;2;04;8;1,6;181;0;4;;;;;;;;;
2007;2;04;9;2,6;121;0;4,9;;;;;;;;;
2007;2;04;10;3;139;0;5,8;;;;;;;;;
2007;2;04;11;3,4;122;0;7,1;;;;;;;;;
2007;2;04;12;3,6;138;0;7,9;;;;;;;;;
2007;2;04;13;3;156;0;7,8;;;;;;;;;
2007;2;04;14;2,5;155;0;6,7;;;;;;;;;
2007;2;04;15;1,9;154;0;5,5;;;;;;;;;
2007;2;04;16;1,3;158;0,2;5,1;;;;;;;;;
2007;2;04;17;1,3;204;0;3,6;;;;;;;;;
2007;2;04;18;1,2;203;0;2,8;;;;;;;;;
2007;2;04;19;0,7;238;0;3,1;;;;;;;;;
2007;2;04;20;3,5;23;3;7,1;;;;;;;;;
2007;2;04;21;0,7;312;7,2;6,6;;;;;;;;;
2007;2;04;22;0,6;297;0,2;2,5;;;;;;;;;
2007;2;04;23;0,1;186;0;1,5;;;;;;;;;
2007;2;05;0;0,9;340;0;2,1;;;;;;;;;
2007;2;05;1;0,9;5;0;2,5;;;;;;;;;
2007;2;05;2;0,9;6;0;2,9;;;;;;;;;
2007;2;05;3;1,3;290;0;3;;;;;;;;;
2007;2;05;4;0,8;319;0;3;;;;;;;;;
2007;2;05;5;0,4;291;0;1,2;;;;;;;;;
2007;2;05;6;1,3;30;0;2,6;;;;;;;;;
2007;2;05;7;1,3;19;0;3;;;;;;;;;
2007;2;05;8;2;3;0;5,5;;;;;;;;;
2007;2;05;9;2,2;14;0;6,3;;;;;;;;;
2007;2;05;10;2,9;348;0;6;;;;;;;;;
2007;2;05;11;3,9;329;0;9,7;;;;;;;;;
2007;2;05;12;4,1;18;0;8,2;;;;;;;;;
2007;2;05;13;3,8;27;0;8,5;;;;;;;;;
2007;2;05;14;4;52;0;8,8;;;;;;;;;
2007;2;05;15;3,8;30;0;10,4;;;;;;;;;
2007;2;05;16;4,6;22;0;12,7;;;;;;;;;
2007;2;05;17;3,6;18;0;8,3;;;;;;;;;
2007;2;05;18;1,6;336;0,4;6,5;;;;;;;;;
2007;2;05;19;1,8;346;0;4,2;;;;;;;;;
2007;2;05;20;1,2;338;0;4,2;;;;;;;;;
2007;2;05;21;1,4;358;0;2,9;;;;;;;;;
2007;2;05;22;1,5;350;0;3,9;;;;;;;;;
2007;2;05;23;1,4;348;0;3,3;;;;;;;;;
2007;2;06;0;1,3;5;0;6,3;;;;;;;;;
2007;2;06;1;1,9;340;0;3,9;;;;;;;;;
2007;2;06;2;1,4;328;0;3,9;;;;;;;;;
2007;2;06;3;3;7;0;8,1;;;;;;;;;
2007;2;06;4;2,8;29;0;7,1;;;;;;;;;
2007;2;06;5;2,5;22;0,2;5,3;;;;;;;;;
2007;2;06;6;1,9;10;0;5,3;;;;;;;;;
2007;2;06;7;2,8;360;0;6;;;;;;;;;
2007;2;06;8;3,6;8;0;7;;;;;;;;;
2007;2;06;9;4,2;15;0;10;;;;;;;;;
2007;2;06;10;3,8;353;0;8,9;;;;;;;;;
2007;2;06;11;4,2;8;0;11,9;;;;;;;;;
2007;2;06;12;4,5;58;0;10,9;;;;;;;;;
2007;2;06;13;4,5;30;0;11,2;;;;;;;;;
2007;2;06;14;4,7;33;0;10,8;;;;;;;;;
2007;2;06;15;4,7;47;0;10,3;;;;;;;;;
2007;2;06;16;4,3;40;0;11,2;;;;;;;;;
2007;2;06;17;4,2;32;0;10,5;;;;;;;;;
2007;2;06;18;3,6;34;0;9,7;;;;;;;;;
2007;2;06;19;3,2;18;0;8,6;;;;;;;;;
2007;2;06;20;1,8;342;0;7,1;;;;;;;;;
2007;2;06;21;1,9;5;0;3,7;;;;;;;;;
2007;2;06;22;2,2;2;0;5;;;;;;;;;
2007;2;06;23;1,7;5;0;5;;;;;;;;;
2007;2;07;0;2,1;7;0;4,3;;;;;;;;;
2007;2;07;1;1,5;330;0;5;;;;;;;;;
2007;2;07;2;2,6;7;0;6,8;;;;;;;;;
2007;2;07;3;2,5;5;0;6,8;;;;;;;;;
2007;2;07;4;1,5;351;0;6,1;;;;;;;;;
2007;2;07;5;1,1;329;0;4,8;;;;;;;;;
2007;2;07;6;2;319;0;4,7;;;;;;;;;
2007;2;07;7;2,6;335;0;6;;;;;;;;;
2007;2;07;8;3;12;0;6,4;;;;;;;;;
2007;2;07;9;3,3;2;0;7,1;;;;;;;;;
2007;2;07;10;3,5;31;0;9,2;;;;;;;;;
2007;2;07;11;3,8;29;0;9,4;;;;;;;;;
2007;2;07;12;4,8;64;0;10,5;;;;;;;;;
2007;2;07;13;4,8;55;0;10,5;;;;;;;;;
2007;2;07;14;4,4;46;0;10,1;;;;;;;;;
2007;2;07;15;4,9;62;0;9,9;;;;;;;;;
2007;2;07;16;4,2;43;0;11,6;;;;;;;;;
2007;2;07;17;3,5;39;0;10,5;;;;;;;;;
2007;2;07;18;3;35;0;7,7;;;;;;;;;
2007;2;07;19;2,2;5;0;6,6;;;;;;;;;
2007;2;07;20;1,1;318;0;4,8;;;;;;;;;
2007;2;07;21;1,4;334;0;3,2;;;;;;;;;
2007;2;07;22;0,9;329;0;3,4;;;;;;;;;
2007;2;07;23;0,9;316;0;1,8;;;;;;;;;
2007;2;08;0;1;341;0;1,9;;;;;;;;;
2007;2;08;1;1,3;312;0;3,5;;;;;;;;;
2007;2;08;2;0,5;352;0;3,5;;;;;;;;;
2007;2;08;3;1;305;0;1,8;;;;;;;;;
2007;2;08;4;0,5;12;0;2,1;;;;;;;;;
2007;2;08;5;0,6;1;0;1,6;;;;;;;;;
2007;2;08;6;2;336;0;4;;;;;;;;;
2007;2;08;7;2,3;293;0;4,7;;;;;;;;;
2007;2;08;8;2,3;334;0;6,2;;;;;;;;;
2007;2;08;9;2,4;4;0;6,3;;;;;;;;;
2007;2;08;10;2;359;0;5,7;;;;;;;;;
2007;2;08;11;2,9;60;0;6,4;;;;;;;;;
2007;2;08;12;3,8;76;0;8,3;;;;;;;;;
2007;2;08;13;4,8;42;0;9,8;;;;;;;;;
2007;2;08;14;3,4;52;0;9,8;;;;;;;;;
2007;2;08;15;3,9;57;0;7,5;;;;;;;;;
2007;2;08;16;4,1;30;0;7,9;;;;;;;;;
2007;2;08;17;3,3;52;0;7,9;;;;;;;;;
